onset	duration	sample	type	value
786.857421875	n/a	402872	STATUS	61480
787.865234375	n/a	403388	STATUS	61490
789.1328125	n/a	404037	STATUS	61501
789.81640625	n/a	404387	STATUS	61510
790.06640625	n/a	404515	STATUS	61450
791.56640625	n/a	405283	STATUS	61468
791.93359375	n/a	405471	STATUS	61471
792.666015625	n/a	405846	STATUS	61472
792.94140625	n/a	405987	STATUS	61480
793.94921875	n/a	406503	STATUS	61490
795.33203125	n/a	407211	STATUS	61501
795.94140625	n/a	407523	STATUS	61511
796.19140625	n/a	407651	STATUS	61450
797.69140625	n/a	408419	STATUS	61468
798.05859375	n/a	408607	STATUS	61471
798.791015625	n/a	408982	STATUS	61472
799.06640625	n/a	409123	STATUS	61480
800.07421875	n/a	409639	STATUS	61490
801.208984375	n/a	410220	STATUS	61501
801.68359375	n/a	410463	STATUS	61511
801.93359375	n/a	410591	STATUS	61450
803.43359375	n/a	411359	STATUS	61463
803.80078125	n/a	411547	STATUS	61471
804.076171875	n/a	411688	STATUS	61472
804.80859375	n/a	412063	STATUS	61480
805.81640625	n/a	412579	STATUS	61490
807.474609375	n/a	413428	STATUS	61501
807.9921875	n/a	413693	STATUS	61510
808.2421875	n/a	413821	STATUS	61450
809.7421875	n/a	414589	STATUS	61463
810.109375	n/a	414777	STATUS	61471
810.384765625	n/a	414918	STATUS	61472
811.1171875	n/a	415293	STATUS	61480
812.125	n/a	415809	STATUS	61490
